#airframe_info, log_version="1.00", airframe_name="Piper", unit_software_part_number="006-BXXXXX-81", unit_software_version="10.01", system_software_part_number="006-FFFF", system_id="123", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 TIT1,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2012-04-18, 16:32:52,  -08:00,       ,   37.4457855, -122.2007980,  1999.3, 30.12,  2044.5,  14.2, 141.23, 162.91,  509.98,   3.72,  -0.43,   0.01,   0.12, 111.4, 110.1,  28.9,   4.5,  49.13,  49.60,    21.43,  166.33,   85.24,  29.96, 2427.9,  357.85,  350.15,  345.65,  346.16,  349.13,  320.40, 1558.11,  1935.6, 146,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  19.15, -66.9,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 759.8, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:32:53,  -08:00,       ,   37.4453621, -122.2000198,  2013.3, 30.12,  2061.8,  14.2, 141.11, 162.25,  596.10,   4.37,  -0.26,   0.00,   0.08, 111.2, 110.1,  28.9,   4.4,  49.20,  49.60,    21.40,  166.38,   85.12,  29.99, 2422.7,  357.85,  350.15,  345.74,  346.16,  349.18,  320.41, 1557.58,  1952.9, 146,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  19.12, -67.2,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 1019.7, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:32:54,  -08:00,       ,   37.4449272, -122.1992035,  2032.3, 30.12,  2083.2,  14.2, 140.65, 161.18,  778.36,   4.38,  -0.92,   0.02,  -0.04, 111.6, 110.0,  28.9,   4.4,  49.24,  49.60,    21.32,  166.50,   85.35,  29.91, 2427.5,  357.91,  350.18,  345.79,  346.20,  349.22,  320.52, 1557.52,  1974.2, 145,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  19.08, -67.6,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 1200.8, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:32:56,  -08:00,       ,   37.4441109, -122.1976852,  2073.3, 30.12,  2122.1,  14.2, 139.25, 159.78, 1117.24,   3.75,  -1.93,   0.01,  -0.08, 111.1, 109.8,  28.9,   4.5,  49.30,  49.60,    21.35,  166.65,   85.12,  29.84, 2420.6,  358.02,  350.19,  345.90,  346.26,  349.22,  320.55, 1556.82,  2013.5, 144,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.99, -68.2,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 1181.1, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:32:57,  -08:00,       ,   37.4436798, -122.1968842,  2092.3, 30.12,  2140.4,  14.2, 138.31, 159.22, 1165.11,   3.46,  -1.38,   0.00,  -0.08, 110.8, 109.8,  28.9,   4.4,  49.31,  49.60,    21.30,  166.70,   85.27,  29.79, 2423.9,  357.99,  350.18,  345.90,  346.21,  349.26,  320.52, 1555.94,  2032.6, 143,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.94, -68.5,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 1098.4, 3DDiff, 3704,      ,     10,  11.0,     19
2012-04-18, 16:32:58,  -08:00,       ,   37.4432945, -122.1961441,  2110.3, 30.12,  2156.4,  14.2, 137.38, 158.75, 1156.18,   3.32,  -0.90,   0.01,  -0.05, 110.9, 109.7,  28.9,   4.4,  49.32,  49.60,    21.37,  166.68,   84.80,  29.79, 2419.7,  358.06,  350.19,  346.01,  346.20,  349.32,  320.57, 1555.27,  2047.9, 142,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.89, -68.8,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 1023.6, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:32:59,  -08:00,       ,   37.4428635, -122.1953354,  2127.3, 30.12,  2171.5,  14.2, 136.53, 158.40, 1098.63,   3.04,  -0.82,   0.00,  -0.04, 110.6, 109.6,  28.9,   4.3,  49.32,  49.60,    21.36,  166.67,   85.19,  29.73, 2426.0,  358.05,  350.18,  346.05,  346.20,  349.31,  320.56, 1554.52,  2063.5, 141,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.84, -69.0,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 909.4, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:33:00,  -08:00,       ,   37.4424667, -122.1945877,  2142.3, 30.12,  2186.2,  14.2, 136.04, 158.05, 1006.18,   3.08,  -0.85,   0.01,  -0.03, 110.8, 109.5,  28.9,   4.4,  49.32,  49.60,    21.39,  166.68,   85.10,  29.75, 2420.8,  358.04,  350.16,  346.03,  346.17,  349.33,  320.53, 1553.92,  2077.3, 141,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.80, -69.2,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 850.4, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:02,  -08:00,       ,   37.4416733, -122.1930847,  2169.3, 30.12,  2212.7,  14.2, 135.63, 157.54,  872.56,   3.22,  -0.19,  -0.00,  -0.04, 110.5, 109.5,  28.9,   4.4,  49.17,  49.60,    21.26,  166.90,   85.26,  29.76, 2423.6,  358.11,  350.26,  346.17,  346.20,  349.36,  320.55, 1554.11,  2104.1, 140,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.71, -69.5,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 818.9, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:03,  -08:00,       ,   37.4412651, -122.1923141,  2182.3, 30.12,  2225.1,  14.2, 135.31, 157.27,  842.07,   3.34,  -0.45,   0.01,  -0.02, 110.6, 109.5,  28.9,   4.3,  49.00,  49.60,    21.29,  166.93,   85.05,  29.80, 2421.3,  358.15,  350.30,  346.20,  346.20,  349.36,  320.55, 1553.91,  2117.0, 140,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.66, -69.6,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 779.5, 3DDiff, 3704,      ,     10,  11.0,     19
2012-04-18, 16:33:04,  -08:00,       ,   37.4408569, -122.1915359,  2195.3, 30.12,  2238.8,  14.2, 134.93, 156.92,  808.32,   3.30,  -0.74,  -0.00,  -0.04, 110.6, 109.5,  28.9,   4.2,  48.90,  49.60,    21.21,  166.96,   85.33,  29.77, 2421.9,  358.16,  350.32,  346.20,  346.20,  349.36,  320.55, 1553.75,  2129.9, 140,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.62, -69.7,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 744.1, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:33:05,  -08:00,       ,   37.4404564, -122.1907730,  2207.3, 30.12,  2250.5,  14.2, 134.60, 156.65,  774.33,   3.28,  -0.51,   0.01,  -0.02, 110.8, 109.4,  28.9,   4.4,  48.80,  49.60,    21.20,  167.01,   85.21,  29.73, 2424.7,  358.16,  350.32,  346.24,  346.18,  349.36,  320.53, 1553.83,  2141.5, 139,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.58, -69.8,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 696.8, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:33:06,  -08:00,       ,   37.4400253, -122.1899567,  2220.3, 30.12,  2263.2,  14.2, 134.27, 156.40,  740.35,   3.07,  -0.12,  -0.00,  -0.04, 110.5, 109.4,  28.9,   4.4,  48.74,  49.60,    21.17,  167.01,   85.24,  29.72, 2423.1,  358.16,  350.33,  346.32,  346.20,  349.36,  320.50, 1554.01,  2154.3, 139,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.55, -69.9,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 661.4, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:08,  -08:00,       ,   37.4392662, -122.1885071,  2239.3, 30.12,  2281.8,  14.2, 133.85, 156.05,  656.98,   2.94,   0.56,   0.01,  -0.05, 110.8, 109.5,  28.9,   4.2,  48.73,  49.60,    21.31,  167.16,   85.20,  29.73, 2421.7,  358.17,  350.44,  346.34,  346.20,  349.37,  320.48, 1554.25,  2172.8, 139,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.48, -70.0,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 559.1, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:09,  -08:00,       ,   37.4388657, -122.1877518,  2248.3, 30.12,  2290.4,  14.2, 133.75, 155.91,  606.85,   2.92,  -0.16,   0.01,  -0.01, 110.9, 109.6,  28.9,   4.3,  48.78,  49.60,    21.25,  167.20,   85.27,  29.71, 2424.5,  358.24,  350.43,  346.34,  346.28,  349.37,  320.51, 1553.97,  2181.4, 139,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.44, -70.0,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 511.8, 3DDiff, 3704,      ,     10,  11.0,     19
2012-04-18, 16:33:10,  -08:00,       ,   37.4384651, -122.1870041,  2256.3, 30.12,  2297.8,  14.2, 133.66, 155.78,  561.02,   2.78,  -0.94,   0.00,  -0.01, 110.9, 109.6,  28.9,   4.3,  48.85,  49.60,    21.30,  167.27,   85.08,  29.69, 2423.0,  358.28,  350.46,  346.42,  346.34,  349.49,  320.55, 1554.02,  2188.9, 139,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.41, -70.1,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 484.3, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:33:12,  -08:00,       ,   37.4376678, -122.1854858,  2272.3, 30.12,  2311.5,  14.2, 133.62, 155.62,  484.22,   2.57,  -2.61,   0.00,  -0.02, 110.8, 109.4,  28.9,   4.3,  48.86,  49.60,    21.21,  167.39,   85.07,  29.64, 2423.7,  358.27,  350.53,  346.45,  346.42,  349.47,  320.62, 1554.10,  2202.6, 139,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.35, -70.1,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 401.6, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:14,  -08:00,       ,   37.4368973, -122.1839828,  2283.3, 30.12,  2321.5,  14.2, 133.65, 155.60,  405.48,   2.11,  -4.67,   0.00,  -0.02, 110.0, 108.8,  28.9,   4.2,  48.86,  49.60,    21.30,  167.51,   85.19,  29.68, 2425.4,  358.33,  350.60,  346.61,  346.59,  349.57,  320.69, 1554.26,  2212.8, 139,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.28, -70.2,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 291.3, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:15,  -08:00,       ,   37.4364929, -122.1831894,  2288.3, 30.12,  2325.6,  14.2, 133.88, 155.66,  360.28,   1.94,  -4.81,   0.01,   0.04, 109.6, 108.3,  28.9,   4.2,  48.86,  49.60,    21.31,  167.57,   84.98,  29.67, 2426.3,  358.42,  350.62,  346.62,  346.66,  349.63,  320.69, 1554.08,  2216.9, 139,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.25, -70.3,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 240.2, 3DDiff, 3704,      ,     10,  11.0,     19
2012-04-18, 16:33:16,  -08:00,       ,   37.4361153, -122.1824112,  2292.3, 30.12,  2330.0,  14.0, 134.23, 155.80,  298.63,   1.66,  -4.92,   0.02,   0.01, 108.8, 107.7,  28.9,   4.2,  48.87,  49.60,    21.30,  167.69,   85.11,  29.65, 2429.2,  358.58,  350.73,  346.74,  346.77,  349.67,  320.72, 1554.02,  2221.3, 139,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.21, -70.4,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 240.2, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:33:17,  -08:00,       ,   37.4357452, -122.1816483,  2296.3, 30.12,  2334.6,  14.0, 134.97, 155.95,  264.40,   1.45,  -4.37,   0.01,  -0.03, 108.0, 107.2,  28.9,   4.2,  48.91,  49.60,    21.34,  167.84,   84.78,  29.68, 2428.0,  358.57,  350.74,  346.75,  346.85,  349.67,  320.76, 1553.84,  2225.6, 140,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.15, -70.4,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 263.8, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:33:18,  -08:00,       ,   37.4353790, -122.1808701,  2300.3, 30.12,  2340.0,  14.0, 135.74, 156.15,  256.34,   1.48,  -3.55,   0.03,   0.02, 107.9, 106.7,  28.9,   4.2,  48.87,  49.60,    21.31,  167.92,   85.25,  29.67, 2428.1,  358.67,  350.74,  346.79,  346.94,  349.76,  320.79, 1553.27,  2231.0, 141,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  18.08, -70.5,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 283.5, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:20,  -08:00,       ,   37.4346504, -122.1792831,  2310.3, 30.12,  2351.2,  14.0, 136.94, 156.57,  276.06,   1.29,  -2.68,   0.02,  -0.08, 107.2, 105.9,  28.9,   4.2,  49.00,  49.33,    21.42,  168.18,   84.52,  29.66, 2426.3,  358.86,  350.90,  346.91,  347.18,  349.85,  320.88, 1552.41,  2242.3, 142,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  17.89, -70.7,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 334.6, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:22,  -08:00,       ,   37.4339333, -122.1777039,  2321.3, 30.12,  2361.9,  14.0, 137.33, 156.98,  317.72,   1.36,  -0.92,  -0.00,   0.02, 106.6, 105.5,  28.9,   4.2,  49.20,  49.18,    21.35,  168.30,   84.66,  29.65, 2429.6,  358.91,  350.91,  346.92,  347.30,  349.91,  320.94, 1551.37,  2253.4, 142,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  17.65, -71.1,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 350.4, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:33:23,  -08:00,       ,   37.4335403, -122.1768265,  2327.3, 30.12,  2368.0,  14.0, 137.36, 157.21,  334.07,   1.56,   0.52,   0.00,   0.05, 106.7, 105.4,  28.9,   4.1,  49.25,  49.35,    21.29,  168.32,   84.96,  29.64, 2427.8,  358.90,  350.97,  347.01,  347.33,  349.91,  320.96, 1551.40,  2260.1, 143,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  17.51, -71.2,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 374.0, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:33:24,  -08:00,       ,   37.4332275, -122.1761475,  2333.3, 30.12,  2374.3,  14.0, 137.47, 157.43,  339.56,   1.54,   0.38,  -0.00,  -0.01, 106.6, 105.6,  28.9,   4.1,  49.28,  49.45,    21.29,  168.32,   84.63,  29.63, 2426.0,  358.94,  350.97,  347.03,  347.42,  349.97,  320.96, 1551.62,  2265.5, 143,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  17.38, -71.4,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 393.7, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:25,  -08:00,       ,   37.4328537, -122.1753082,  2340.3, 30.12,  2381.2,  14.0, 137.36, 157.62,  369.17,   1.67,   0.90,   0.01,   0.03, 107.1, 105.5,  28.9,   4.2,  49.30,  49.51,    21.30,  168.39,   84.72,  29.62, 2429.7,  358.95,  350.96,  347.00,  347.41,  350.01,  320.93, 1552.02,  2272.7, 143,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  17.25, -71.6,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 417.3, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:26,  -08:00,       ,   37.4324913, -122.1745148,  2347.3, 30.12,  2388.9,  14.0, 137.34, 157.74,  387.96,   1.81,   1.34,   0.01,   0.00, 107.2, 105.7,  28.9,   4.2,  49.31,  49.55,    21.21,  168.49,   84.32,  29.64, 2421.6,  358.95,  350.98,  347.05,  347.41,  350.02,  321.00, 1552.02,  2279.9, 143,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  17.12, -71.9,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 444.9, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:28,  -08:00,       ,   37.4317589, -122.1729355,  2362.3, 30.12,  2405.8,  14.0, 137.59, 157.80,  432.20,   2.20,   1.74,   0.03,  -0.01, 107.9, 106.2,  28.9,   4.0,  49.32,  49.58,    21.06,  168.56,   84.76,  29.60, 2412.9,  359.06,  351.06,  347.19,  347.55,  350.13,  321.13, 1550.73,  2297.6, 143,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.88, -72.4,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 535.4, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:29,  -08:00,       ,   37.4313889, -122.1721420,  2371.3, 30.12,  2415.2,  14.0, 137.37, 157.74,  476.60,   2.14,   1.03,  -0.01,  -0.01, 107.6, 106.4,  28.9,   4.0,  49.16,  49.51,    21.03,  168.57,   84.69,  29.58, 2405.7,  359.05,  351.13,  347.17,  347.52,  350.14,  321.10, 1550.29,  2307.2, 143,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.78, -72.6,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 566.9, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:33:30,  -08:00,       ,   37.4310379, -122.1713867,  2381.3, 30.12,  2426.0,  14.0, 137.20, 157.68,  517.50,   2.02,  -0.09,   0.01,  -0.00, 108.3, 106.5,  29.0,   4.2,  49.02,  48.57,    20.92,  168.55,   84.72,  29.61, 2395.9,  359.07,  351.14,  347.18,  347.48,  350.18,  321.13, 1549.64,  2317.4, 142,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.68, -72.9,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 594.5, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:31,  -08:00,       ,   37.4306412, -122.1705551,  2391.3, 30.12,  2435.4,  14.0, 136.82, 157.70,  557.25,   1.61,  -0.31,   0.00,  -0.05, 108.3, 106.6,  29.0,   4.1,  48.40,  48.98,    20.95,  168.54,   84.39,  29.56, 2397.8,  359.08,  351.13,  347.19,  347.47,  350.18,  321.09, 1549.91,  2327.1, 142,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.60, -73.2,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 543.3, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:32,  -08:00,       ,   37.4302788, -122.1697769,  2400.3, 30.12,  2442.8,  14.0, 136.16, 157.89,  571.68,   1.00,  -0.53,   0.00,  -0.09, 108.3, 106.6,  29.0,   4.1,  47.94,  49.23,    21.14,  168.53,   84.23,  29.53, 2398.3,  359.15,  351.19,  347.29,  347.49,  350.24,  321.13, 1550.23,  2334.0, 141,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.53, -73.4,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 429.1, 3DDiff, 3704,      ,     10,  11.0,     18
2012-04-18, 16:33:33,  -08:00,       ,   37.4299088, -122.1689835,  2407.3, 30.12,  2447.7,  14.0, 135.78, 158.21,  524.80,   0.58,  -0.65,   0.00,  -0.05, 108.4, 106.6,  29.0,   4.0,  47.66,  49.38,    21.19,  168.58,   84.78,  29.55, 2401.9,  359.15,  351.27,  347.32,  347.48,  350.23,  321.13, 1549.97,  2338.9, 141,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.48, -73.7,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 303.1, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:34,  -08:00,       ,   37.4295311, -122.1681900,  2412.3, 30.12,  2450.1,  14.0, 135.71, 158.67,  433.46,   0.22,  -0.42,   0.00,  -0.06, 108.3, 106.6,  29.0,   4.2,  47.49,  49.46,    21.08,  168.66,   84.46,  29.56, 2405.1,  359.15,  351.31,  347.33,  347.47,  350.33,  321.13, 1549.96,  2341.4, 141,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.46, -74.0,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 200.8, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:36,  -08:00,       ,   37.4287910, -122.1666260,  2416.3, 30.12,  2453.8,  14.0, 136.10, 159.66,  231.35,   0.52,  -0.02,   0.01,  -0.00, 108.6, 106.6,  29.0,   4.1,  47.33,  49.55,    21.30,  168.72,   84.51,  29.57, 2404.2,  359.09,  351.28,  347.22,  347.31,  350.32,  321.08, 1550.19,  2345.1, 141,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.46, -74.5,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 106.3, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:37,  -08:00,       ,   37.4284096, -122.1658173,  2417.3, 30.12,  2455.7,  14.0, 136.57, 160.13,  159.67,   0.81,  -0.20,   0.02,   0.06, 108.7, 106.6,  29.0,   4.0,  47.30,  49.57,    21.43,  168.71,   84.15,  29.57, 2405.5,  359.12,  351.37,  347.25,  347.26,  350.32,  321.02, 1550.60,  2347.0, 142,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.48, -74.7,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 110.2, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:38,  -08:00,       ,   37.4280128, -122.1649857,  2419.3, 30.12,  2458.4,  14.0, 137.18, 160.56,  129.74,   0.86,  -0.53,   0.01,   0.02, 108.4, 106.7,  29.0,   4.1,  47.28,  49.59,    21.42,  168.65,   84.32,  29.59, 2402.9,  359.16,  351.40,  347.23,  347.23,  350.36,  321.07, 1550.66,  2349.9, 143,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.52, -75.0,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 165.4, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:39,  -08:00,       ,   37.4276619, -122.1642303,  2422.3, 30.12,  2462.0,  14.0, 137.75, 160.91,  130.85,   0.80,  -1.64,   0.01,  -0.02, 108.3, 106.5,  29.0,   4.1,  47.26,  49.59,    21.38,  168.63,   84.06,  29.55, 2402.2,  359.23,  351.42,  347.18,  347.17,  350.33,  321.03, 1550.72,  2353.2, 143,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.57, -75.2,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 208.7, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:40,  -08:00,       ,   37.4272575, -122.1633682,  2426.3, 30.12,  2467.5,  14.0, 138.19, 161.24,  158.04,   1.23,  -2.22,   0.02,   0.01, 108.0, 106.5,  29.0,   4.1,  47.25,  49.60,    21.43,  168.66,   84.11,  29.58, 2408.7,  359.26,  351.42,  347.19,  347.10,  350.33,  320.97, 1551.03,  2358.7, 144,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.63, -75.4,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 275.6, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:41,  -08:00,       ,   37.4268799, -122.1625671,  2431.3, 30.12,  2474.4,  13.8, 139.07, 161.35,  200.45,   1.34,  -1.30,   0.00,   0.03, 107.5, 106.3,  29.0,   4.0,  46.90,  49.19,    21.39,  168.74,   84.22,  29.56, 2399.2,  359.26,  351.42,  347.19,  347.04,  350.27,  320.96, 1551.05,  2365.6, 145,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.68, -75.6,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 393.7, 3DDiff, 3704,      ,     10,  10.5,     19
2012-04-18, 16:33:43,  -08:00,       ,   37.4261513, -122.1609955,  2445.3, 30.12,  2489.7,  13.8, 139.84, 161.57,  362.48,   1.14,   0.51,   0.01,   0.06, 107.8, 106.2,  29.0,   4.0,  47.12,  49.31,    21.32,  168.95,   84.50,  29.54, 2408.3,  359.32,  351.46,  347.20,  347.01,  350.23,  320.99, 1549.85,  2380.9, 145,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.77, -76.0,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 452.8, 3DDiff, 3704,      ,     10,  10.5,     18
2012-04-18, 16:33:44,  -08:00,       ,   37.4257507, -122.1601334,  2454.3, 30.12,  2498.0,  13.8, 139.68, 161.82,  415.10,   0.81,   0.93,  -0.00,  -0.04, 107.6, 106.3,  29.0,   4.1,  47.17,  49.43,    21.29,  169.01,   84.17,  29.52, 2403.5,  359.32,  351.46,  347.20,  346.93,  350.24,  321.04, 1549.76,  2389.3, 145,  GPS,  251.5, 110.70, 110.70, 135.650, 119.000,       ,       ,  16.81, -76.2,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , 476.4, 3DDiff, 3704,      ,     10,  10.5,     18
