#airframe_info,"log_version=""1.00""","airframe_name=""Kitfox""","unit_software_part_number=""001""","unit_software_version=""01""","system_software_part_number=""00""","system_id=""123""",mode=NORMAL
#yyyy-mm-dd,hh:mm:ss.ms,hh:mm:ss,rpm,deg F,deg F,deg F,deg F,deg F,deg F,volts,deg F,deg F,deg F,psi,amps,hours,hh:mm:ss
Lcl Date,Lcl Time,UTCOfst,RPM,CHT2,CHT3,EGT1,EGT2,EGT3,EGT4,Volts,Instrument Temp,Coolant Temp,Oil Temp,Oil Pressure,Amps,AUX2,AUX3,AUX4,AUX5,AUX6,tach_hrs,flight_hrs
2012-04-20,16:01:36.900000,-08:00:00,2139,99,100,868,884,777,791,13.3,79,78,113,59,-9,0,0,0,0,0,381.40000000000003,0.0077777777777777776
2012-04-20,16:01:37.000000,-08:00:00,2139,99,100,868,884,777,791,13.3,79,77,113,59,-10,0,0,0,0,0,381.40000000000003,0.0077777777777777776
2012-04-20,16:01:37.100000,-08:00:00,2139,99,100,868,885,777,791,13.3,79,77,113,59,-10,0,0,0,0,0,381.40000000000003,0.0077777777777777776
2012-04-20,16:01:37.200000,-08:00:00,2139,99,100,868,885,777,791,13.3,79,77,113,59,-10,0,0,0,0,0,381.40000000000003,0.0077777777777777776
2012-04-20,16:01:37.300000,-08:00:00,2139,99,100,869,885,778,792,13.3,79,77,113,59,-10,0,0,0,0,0,381.40000000000003,0.0077777777777777776
2012-04-20,16:01:37.400000,-08:00:00,2139,99,100,869,885,778,792,13.3,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.0077777777777777776
2012-04-20,16:01:37.500000,-08:00:00,2139,99,100,870,886,779,792,13.3,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.0077777777777777776
2012-04-20,16:01:37.600000,-08:00:00,2139,99,100,870,886,779,792,13.3,79,77,113,60,-9,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:37.700000,-08:00:00,2139,99,100,870,887,781,793,13.3,79,77,113,60,-9,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:37.800000,-08:00:00,2139,99,100,870,887,781,793,13.3,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:37.900000,-08:00:00,2139,99,100,872,889,784,797,13.3,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:38.000000,-08:00:00,2139,99,100,872,889,784,797,13.3,79,78,112,60,-10,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:38.100000,-08:00:00,2139,99,100,876,889,784,797,13.3,79,78,112,60,-10,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:38.200000,-08:00:00,2139,99,100,876,889,784,797,13.3,79,78,113,60,-11,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:38.300000,-08:00:00,2139,99,100,876,890,786,798,13.3,79,78,113,60,-11,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:38.400000,-08:00:00,2139,99,100,876,890,786,798,13.3,79,77,113,60,-11,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:38.500000,-08:00:00,2139,99,100,876,890,786,798,13.3,79,77,113,60,-11,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:38.600000,-08:00:00,2139,99,100,876,890,786,798,13.3,79,77,113,60,-11,0,0,0,0,0,381.40000000000003,0.008055555555555555
2012-04-20,16:01:38.700000,-08:00:00,2139,99,100,877,890,786,798,13.3,79,77,113,60,-11,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:38.800000,-08:00:00,2139,99,100,877,890,786,798,13.3,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:38.900000,-08:00:00,2139,99,100,877,891,786,799,13.3,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:39.000000,-08:00:00,2139,99,100,877,891,786,799,13.3,79,77,113,61,-10,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:39.100000,-08:00:00,2139,99,100,877,891,787,800,13.3,79,77,113,61,-10,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:39.200000,-08:00:00,2139,99,100,877,891,787,800,13.3,79,77,113,61,-9,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:39.300000,-08:00:00,2139,99,100,880,892,788,801,13.3,79,77,113,61,-9,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:39.400000,-08:00:00,2139,99,100,880,892,788,801,13.4,79,78,113,61,-9,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:39.500000,-08:00:00,2139,99,100,880,895,790,803,13.4,79,78,113,61,-9,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:39.600000,-08:00:00,2139,99,100,880,895,790,803,13.3,79,78,113,60,-10,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:39.700000,-08:00:00,2139,99,100,884,895,790,803,13.3,79,78,113,60,-10,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:39.800000,-08:00:00,2139,99,100,884,895,790,803,13.3,79,78,113,60,-10,0,0,0,0,0,381.40000000000003,0.008333333333333333
2012-04-20,16:01:39.900000,-08:00:00,2139,99,100,885,897,791,804,13.3,79,78,113,60,-10,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:40.000000,-08:00:00,2139,99,100,885,897,791,804,13.3,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:40.100000,-08:00:00,2131,99,100,885,897,791,804,13.3,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:40.200000,-08:00:00,2131,99,100,885,897,791,804,13.4,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:40.300000,-08:00:00,2131,99,100,885,897,791,804,13.4,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:40.400000,-08:00:00,2131,99,100,885,897,791,804,13.4,79,77,113,61,-9,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:40.500000,-08:00:00,2131,99,100,885,898,792,805,13.4,79,77,113,61,-9,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:40.600000,-08:00:00,2131,99,100,885,898,792,805,13.4,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:40.700000,-08:00:00,2131,99,100,885,898,792,805,13.4,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:40.800000,-08:00:00,2131,99,100,885,898,792,805,13.4,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:40.900000,-08:00:00,2131,99,100,887,898,793,806,13.4,79,77,113,60,-10,0,0,0,0,0,381.40000000000003,0.008611111111111111
2012-04-20,16:01:41.000000,-08:00:00,2131,99,100,887,898,793,806,13.4,79,78,113,61,-11,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:41.100000,-08:00:00,2131,99,100,889,900,796,808,13.4,79,78,113,61,-11,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:41.200000,-08:00:00,2131,99,100,889,900,796,808,13.3,79,78,113,60,-11,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:41.300000,-08:00:00,2131,99,100,889,900,796,808,13.3,79,78,113,60,-11,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:41.400000,-08:00:00,2131,99,100,889,900,796,808,13.3,79,78,113,60,-11,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:41.500000,-08:00:00,2131,99,100,889,900,796,808,13.3,79,78,113,60,-11,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:41.600000,-08:00:00,2131,99,100,889,900,796,808,13.3,79,78,113,60,-12,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:41.700000,-08:00:00,2129,99,100,889,901,797,809,13.3,80,78,113,60,-12,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:41.800000,-08:00:00,2129,99,101,889,901,797,809,13.3,79,78,113,61,-11,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:41.900000,-08:00:00,2129,99,101,891,901,797,811,13.3,79,78,113,61,-11,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:42.000000,-08:00:00,2129,99,101,891,901,797,811,13.4,80,78,113,61,-11,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:42.100000,-08:00:00,2129,99,101,892,902,798,811,13.4,80,78,113,61,-11,0,0,0,0,0,381.40000000000003,0.008888888888888889
2012-04-20,16:01:42.200000,-08:00:00,2129,99,101,892,902,798,811,13.4,79,78,113,61,-11,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:42.300000,-08:00:00,2129,99,101,892,903,798,812,13.4,79,78,113,61,-11,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:42.400000,-08:00:00,2129,100,101,892,903,798,812,13.3,79,78,113,61,-11,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:42.500000,-08:00:00,2129,100,101,892,903,799,813,13.3,79,78,113,61,-11,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:42.600000,-08:00:00,2129,100,101,892,903,799,813,13.3,79,78,113,59,-11,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:42.700000,-08:00:00,2129,100,101,897,905,801,813,13.3,79,78,113,59,-11,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:42.800000,-08:00:00,2129,100,101,897,905,801,813,13.3,79,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:42.900000,-08:00:00,2129,100,101,897,905,802,816,13.3,79,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:43.000000,-08:00:00,2129,100,101,897,905,802,816,13.3,79,78,114,58,-11,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:43.100000,-08:00:00,2129,100,101,897,905,802,816,13.3,79,78,114,58,-11,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:43.200000,-08:00:00,2129,100,101,897,905,802,816,13.3,79,78,114,58,-11,0,0,0,0,0,381.40000000000003,0.009166666666666667
2012-04-20,16:01:43.300000,-08:00:00,2129,100,101,897,905,802,816,13.3,79,78,114,58,-11,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:43.400000,-08:00:00,2129,100,101,897,905,802,816,13.3,79,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:43.500000,-08:00:00,2129,100,101,897,905,802,816,13.3,79,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:43.600000,-08:00:00,2129,100,101,897,905,802,816,13.3,80,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:43.700000,-08:00:00,2129,100,101,897,906,802,816,13.3,80,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:43.800000,-08:00:00,2129,100,101,897,906,802,817,13.3,80,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:43.900000,-08:00:00,2129,100,101,899,906,802,817,13.3,79,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:44.000000,-08:00:00,2129,100,101,899,906,802,817,13.3,79,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:44.100000,-08:00:00,2129,100,101,899,907,803,818,13.3,80,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:44.200000,-08:00:00,2129,100,101,899,907,803,818,13.3,80,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:44.300000,-08:00:00,2129,100,101,903,908,804,819,13.3,80,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:44.400000,-08:00:00,2129,100,102,903,908,804,819,13.3,80,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009444444444444445
2012-04-20,16:01:44.500000,-08:00:00,2129,100,102,903,909,807,821,13.3,80,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:44.600000,-08:00:00,2129,100,102,903,909,807,821,13.3,80,79,114,57,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:44.700000,-08:00:00,2129,100,102,903,909,807,821,13.3,80,79,114,57,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:44.800000,-08:00:00,2129,100,102,903,909,807,821,13.3,79,78,114,57,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:44.900000,-08:00:00,2129,100,102,903,909,807,821,13.3,79,78,114,57,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:45.000000,-08:00:00,2129,100,102,903,909,807,821,13.3,79,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:45.100000,-08:00:00,2129,100,102,903,909,807,822,13.3,80,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:45.200000,-08:00:00,2129,100,102,903,909,807,822,13.3,80,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:45.300000,-08:00:00,2117,100,102,903,909,807,822,13.3,80,78,114,58,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:45.400000,-08:00:00,2117,100,102,903,909,807,822,13.3,80,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:45.500000,-08:00:00,2117,100,102,903,910,807,822,13.3,79,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:45.600000,-08:00:00,2117,100,102,903,910,807,822,13.3,79,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.009722222222222222
2012-04-20,16:01:45.700000,-08:00:00,2117,100,102,903,910,808,823,13.3,79,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:45.800000,-08:00:00,2117,100,102,903,910,808,823,13.3,80,79,114,58,-12,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:45.900000,-08:00:00,2123,100,102,903,910,808,823,13.3,80,79,114,58,-12,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:46.000000,-08:00:00,2123,100,102,903,910,808,823,13.3,80,79,114,59,-12,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:46.100000,-08:00:00,2123,100,102,903,912,808,823,13.3,80,79,114,59,-12,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:46.200000,-08:00:00,2123,100,102,903,912,809,824,13.3,80,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:46.300000,-08:00:00,2126,100,102,903,912,810,824,13.3,79,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:46.400000,-08:00:00,2126,100,102,903,912,810,824,13.3,79,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:46.500000,-08:00:00,2126,100,102,904,912,811,824,13.3,80,78,114,59,-12,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:46.600000,-08:00:00,2126,100,102,904,912,811,824,13.3,80,78,114,59,-11,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:46.700000,-08:00:00,2126,100,102,905,912,811,825,13.3,80,78,114,59,-11,0,0,0,0,0,381.40000000000003,0.01
2012-04-20,16:01:46.800000,-08:00:00,2126,100,102,905,912,811,825,13.3,80,78,114,60,-11,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:46.900000,-08:00:00,2126,100,102,905,913,812,826,13.3,79,78,114,60,-11,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:47.000000,-08:00:00,2126,100,102,905,913,812,826,13.4,79,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:47.100000,-08:00:00,2126,100,102,905,913,812,826,13.4,79,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:47.200000,-08:00:00,2126,100,102,905,913,813,826,13.4,79,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:47.300000,-08:00:00,2126,100,102,907,914,813,826,13.4,80,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:47.400000,-08:00:00,2126,100,102,907,914,813,828,13.3,80,79,114,59,-9,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:47.500000,-08:00:00,2126,100,102,907,915,816,828,13.3,80,79,114,59,-9,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:47.600000,-08:00:00,2126,100,102,907,915,816,829,13.3,80,79,114,58,-10,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:47.700000,-08:00:00,2126,100,102,907,915,816,829,13.3,79,79,114,58,-10,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:47.800000,-08:00:00,2126,100,102,907,915,816,829,13.3,79,79,114,59,-10,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:47.900000,-08:00:00,2126,100,102,907,915,816,829,13.3,80,79,114,59,-10,0,0,0,0,0,381.40000000000003,0.010277777777777778
2012-04-20,16:01:48.000000,-08:00:00,2126,100,102,907,915,816,829,13.3,80,79,114,59,-9,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:48.100000,-08:00:00,2126,100,102,907,915,816,829,13.3,79,79,114,59,-9,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:48.200000,-08:00:00,2126,100,102,907,915,816,829,13.3,79,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:48.300000,-08:00:00,2126,100,102,907,915,816,829,13.3,79,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:48.400000,-08:00:00,2126,100,102,907,915,817,829,13.3,79,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:48.500000,-08:00:00,2126,100,102,909,916,817,829,13.3,80,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:48.600000,-08:00:00,2126,100,102,909,916,817,829,13.3,80,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:48.700000,-08:00:00,2131,100,102,909,916,817,829,13.3,79,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:48.800000,-08:00:00,2131,100,102,909,916,817,830,13.3,79,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:48.900000,-08:00:00,2131,100,102,910,916,818,830,13.3,80,78,114,60,-10,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:49.000000,-08:00:00,2131,101,102,910,916,818,832,13.3,80,79,115,59,-9,0,0,0,0,0,381.40000000000003,0.010555555555555556
2012-04-20,16:01:49.100000,-08:00:00,2131,101,102,910,918,819,833,13.3,79,79,115,59,-9,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:49.200000,-08:00:00,2131,101,102,910,918,819,833,13.3,79,79,115,58,-10,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:49.300000,-08:00:00,2132,101,102,910,918,819,833,13.3,80,79,115,58,-10,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:49.400000,-08:00:00,2132,101,102,910,918,819,833,13.3,80,79,115,58,-10,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:49.500000,-08:00:00,2132,101,102,910,918,819,833,13.3,80,79,115,58,-10,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:49.600000,-08:00:00,2132,101,102,910,918,819,833,13.3,80,79,114,58,-10,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:49.700000,-08:00:00,2132,101,102,913,918,819,833,13.3,79,79,114,58,-10,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:49.800000,-08:00:00,2132,101,102,913,918,819,833,13.3,79,79,114,59,-11,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:49.900000,-08:00:00,2132,101,102,913,918,819,833,13.3,80,79,114,59,-11,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:50.000000,-08:00:00,2132,101,102,913,918,819,833,13.3,80,79,114,59,-10,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:50.100000,-08:00:00,2132,101,102,914,920,819,833,13.3,80,79,114,59,-10,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:50.200000,-08:00:00,2132,101,102,914,920,819,833,13.3,80,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.010833333333333334
2012-04-20,16:01:50.300000,-08:00:00,2132,101,102,915,920,821,833,13.3,80,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:50.400000,-08:00:00,2132,101,102,915,920,821,834,13.4,80,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:50.500000,-08:00:00,2132,101,102,915,920,823,836,13.4,80,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:50.600000,-08:00:00,2132,101,102,915,920,823,836,13.3,80,79,115,60,-10,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:50.700000,-08:00:00,2132,101,102,915,920,823,836,13.3,80,79,115,60,-10,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:50.800000,-08:00:00,2132,101,102,915,921,823,836,13.3,80,79,115,59,-10,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:50.900000,-08:00:00,2132,101,102,916,921,823,836,13.3,80,79,115,59,-10,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:51.000000,-08:00:00,2132,101,102,916,921,824,837,13.3,80,79,115,59,-11,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:51.100000,-08:00:00,2132,101,102,916,921,824,837,13.4,80,79,115,59,-11,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:51.200000,-08:00:00,2132,101,102,916,921,824,837,13.3,80,79,115,60,-11,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:51.300000,-08:00:00,2132,101,102,918,922,824,837,13.3,80,79,115,60,-11,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:51.400000,-08:00:00,2132,101,102,918,922,824,837,13.4,80,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.011111111111111112
2012-04-20,16:01:51.500000,-08:00:00,2132,101,102,918,922,824,837,13.4,79,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:51.600000,-08:00:00,2132,101,102,918,922,824,837,13.4,79,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:51.700000,-08:00:00,2132,101,102,918,923,824,837,13.4,79,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:51.800000,-08:00:00,2132,101,102,918,923,824,837,13.4,79,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:51.900000,-08:00:00,2132,101,102,918,923,824,837,13.4,79,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:52.000000,-08:00:00,2132,101,102,918,924,824,837,13.4,79,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:52.100000,-08:00:00,2132,101,102,918,924,824,837,13.4,80,79,114,60,-10,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:52.200000,-08:00:00,2138,101,102,918,925,826,840,13.4,80,79,114,61,-9,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:52.300000,-08:00:00,2138,101,102,922,925,826,840,13.4,80,79,114,61,-9,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:52.400000,-08:00:00,2138,101,102,922,925,826,840,13.4,80,79,115,61,-10,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:52.500000,-08:00:00,2138,101,102,922,926,826,840,13.4,80,79,115,61,-10,0,0,0,0,0,381.40000000000003,0.01138888888888889
2012-04-20,16:01:52.600000,-08:00:00,2138,101,102,922,926,827,841,13.4,80,79,115,61,-10,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:52.700000,-08:00:00,2138,101,102,922,926,827,841,13.4,80,79,115,61,-10,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:52.800000,-08:00:00,2138,101,102,922,926,827,841,13.4,80,79,114,61,-10,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:52.900000,-08:00:00,2138,101,102,922,926,827,841,13.4,79,79,114,61,-10,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:53.000000,-08:00:00,2138,101,102,922,926,827,841,13.4,79,79,114,61,-10,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:53.100000,-08:00:00,2138,101,102,922,926,827,841,13.4,80,79,114,61,-10,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:53.200000,-08:00:00,2138,101,102,922,926,827,841,13.4,80,79,114,61,-10,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:53.300000,-08:00:00,2138,101,102,922,926,827,841,13.4,80,79,114,61,-10,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:53.400000,-08:00:00,2138,101,102,922,926,827,841,13.4,80,79,114,61,-10,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:53.500000,-08:00:00,2138,101,102,924,926,827,841,13.4,80,79,114,61,-10,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:53.600000,-08:00:00,2138,101,102,924,927,827,841,13.4,80,79,114,61,-11,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:53.700000,-08:00:00,2138,101,102,926,929,827,841,13.4,80,79,114,61,-11,0,0,0,0,0,381.40000000000003,0.011666666666666667
2012-04-20,16:01:53.800000,-08:00:00,2138,101,102,926,929,828,843,13.4,80,80,114,61,-11,0,0,0,0,0,381.40000000000003,0.011944444444444445
2012-04-20,16:01:53.900000,-08:00:00,2130,101,102,926,929,828,843,13.4,80,80,114,61,-11,0,0,0,0,0,381.40000000000003,0.011944444444444445
